Date,VALE3,PETR4,ITUB4,PETR3,BBDC4,BBAS3,WEGE3,ELET3,SBSP3,B3SA3,ABEV3,ITSA4,BPAC11,EQTL3,RENT3,JBSS3,PRIO3,RDOR3,SUZB3,EMBR3,RADL3,RAIL3,VBBR3,GGBR4,UGPA3,BBSE3,ENEV3,VIVT3,CMIG4,BBDC3
2022-11-21,69.17670440673828,17.0299072265625,23.547204971313477,18.898910522460938,13.504806518554688,14.978776931762695,38.17515182495117,44.83930969238281,56.60608673095703,11.1847562789917,14.14625358581543,7.277287006378174,23.99534034729004,26.942264556884766,57.87964630126953,21.064653396606445,34.4346923828125,27.873472213745117,52.73525619506836,14.359999656677246,22.0797119140625,19.671627044677734,15.259748458862305,20.26425552368164,12.634008407592773,25.476438522338867,12.850000381469727,34.69544982910156,6.081449508666992,11.420618057250977
2022-11-22,69.36713409423828,15.872440338134766,23.15944480895996,18.98936653137207,13.452530860900879,14.751043319702148,37.604801177978516,44.770503997802734,56.23348617553711,11.129063606262207,14.137226104736328,7.219857692718506,22.96031951904297,26.883968353271484,56.94035720825195,20.88522720336914,35.41312026977539,27.389892578125,52.88615036010742,14.289999961853027,21.26299285888672,19.354183197021484,14.915143966674805,20.989274978637695,12.949380874633789,25.31752586364746,12.8100004196167,34.5440559387207,6.065041542053223,11.437990188598633
2022-11-23,70.05094146728516,15.94727897644043,22.9215030670166,18.996381759643555,13.356691360473633,14.9330472946167,37.64347457885742,44.4461555480957,56.36724090576172,11.129063606262207,14.191391944885254,7.17063045501709,23.416107177734375,27.126867294311523,55.785003662109375,20.849342346191406,35.21343994140625,28.366724014282227,52.5372200012207,14.180000305175781,21.122173309326172,19.2252197265625,14.49101734161377,21.28653335571289,12.64356517791748,25.928091049194336,12.630000114440918,34.72216796875,5.999414443969727,11.394567489624023
2022-11-24,70.50103759765625,16.49835777282715,23.741079330444336,19.73322105407715,13.626785278320312,15.1757230758667,38.43616485595703,45.999114990234375,57.78119659423828,11.750954627990723,14.480276107788086,7.408557891845703,24.56507110595703,27.826412200927734,57.67300796508789,21.199222564697266,36.45145034790039,30.330055236816406,52.763553619384766,14.5,21.826244354248047,19.800586700439453,15.277420043945312,21.49678611755371,13.369876861572266,26.521928787231445,13.029999732971191,35.16743087768555,6.240047454833984,11.594320297241211
2022-11-25,70.02497863769531,16.2330265045166,22.903884887695312,19.291114807128906,13.374115943908691,14.824708938598633,37.79814147949219,44.55427551269531,57.408599853515625,11.1847562789917,14.236531257629395,7.244471549987793,23.378124237060547,26.71879768371582,54.91146469116211,20.921113967895508,34.59443664550781,28.666540145874023,51.811073303222656,14.3100004196167,21.094011306762695,18.758974075317383,14.54403305053711,21.29378318786621,12.61489486694336,25.677173614501953,12.420000076293945,34.49061584472656,6.086916923522949,11.446677207946777
2022-11-28,70.37120056152344,16.573198318481445,22.48969268798828,19.768308639526367,13.356691360473633,15.093385696411133,36.25141143798828,44.937599182128906,57.48503112792969,11.212599754333496,14.362916946411133,7.18704080581665,23.159725189208984,26.427318572998047,54.99600601196289,20.409746170043945,34.84403610229492,28.289352416992188,51.811073303222656,14.020000457763672,20.981359481811523,19.443464279174805,14.172921180725098,21.221281051635742,12.73913288116455,25.551715850830078,12.140000343322754,34.25908279418945,6.097855091094971,11.403252601623535
2022-11-29,73.089111328125,17.267148971557617,22.683574676513672,20.61742401123047,13.513519287109375,15.275392532348633,36.45441818237305,45.723907470703125,57.16975784301758,11.648852348327637,14.227502822875977,7.2116546630859375,23.71047019958496,26.650785446166992,56.75249481201172,20.149578094482422,35.22342300415039,29.237163543701172,50.27390670776367,13.510000228881836,21.094011306762695,19.304580688476562,14.455674171447754,22.490062713623047,13.130959510803223,25.83608627319336,12.1899995803833,34.232364654541016,6.240047454833984,11.5856351852417
2022-11-30,74.18838500976562,18.137990951538086,22.912704467773438,21.326194763183594,13.574508666992188,15.288390159606934,37.701473236083984,46.687137603759766,57.59967803955078,11.815929412841797,14.371944427490234,7.285492420196533,23.776941299438477,26.767377853393555,56.4519157409668,19.781755447387695,35.9921875,30.039905548095703,50.12302017211914,13.550000190734863,21.638498306274414,19.304580688476562,14.60588550567627,22.888822555541992,13.57056999206543,26.195735931396484,12.34000015258789,33.88505554199219,6.278329372406006,11.950398445129395
2022-12-01,74.59519958496094,17.410022735595703,22.91061782836914,20.52619743347168,13.417677879333496,15.271058082580566,37.03444290161133,45.311092376708984,57.542354583740234,11.518904685974121,14.516386032104492,7.181455135345459,23.596521377563477,26.59248924255371,54.5169563293457,19.351131439208984,36.64114761352539,29.304866790771484,50.141876220703125,13.859999656677246,21.450742721557617,18.957378387451172,14.305460929870605,22.24355697631836,13.388991355895996,26.806299209594727,12.270000457763672,34.339229583740234,6.163482666015625,11.655111312866211
2022-12-02,75.1318588256836,17.627731323242188,23.219276428222656,20.792861938476562,13.408061027526855,15.613398551940918,37.37278747558594,43.23720169067383,58.058258056640625,11.788082122802734,14.742076873779297,7.214362621307373,24.2991943359375,26.437034606933594,55.296573638916016,19.934268951416016,36.631160736083984,29.701398849487305,48.45382308959961,13.979999542236328,21.901350021362305,19.086339950561523,14.43800163269043,22.548063278198242,13.388991355895996,27.23286247253418,12.3100004196167,35.158531188964844,6.212702751159668,11.626633644104004
